4127,superiorliquor,MICHELOB,ULTRA,MICHELOB--ULTRA-12OZ-CANS-24PKC_p_21195.html,12OZ CANS,24PKC,$19.99,2013-11-03 18:15:20.453514,,
4128,superiorliquor,KIRIN,ICHIBAN,KIRIN--ICHIBAN-BOTTLE-22OZ_p_13286.html,BOTTLE,22OZ,$1.99,2013-11-03 18:15:20.463934,,
4129,superiorliquor,GREAT DIVIDE,PALE ALE,GREAT-DIVIDE--PALE-ALE-12OZ-BOTTLES-6-PACK_p_11230.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:20.481726,,
4130,superiorliquor,DOS XX,AMBER,DOS-XX--AMBER-12OZ-BOTTLES-12-PACK_p_11514.html,12OZ BOTTLES,12 PACK,$14.99,2013-11-03 18:15:20.4972,,
4132,superiorliquor,MICHELOB 1/2,AMBER,MICHELOB-12--AMBER-12BBL-155G_p_14909.html,1/2BBL,15.5G,$84.99,2013-11-03 18:15:20.532925,,
4133,superiorliquor,KOKANEE,CANADIAN,KOKANEE--CANADIAN-115OZ-BOTTLES-12-PACK_p_12750.html,11.5OZ BOTTLES,12 PACK,$13.99,2013-11-03 18:15:20.54632,,
4134,superiorliquor,GREAT DIVIDE,SAMPLER,GREAT-DIVIDE--SAMPLER-12OZ-BOTTLES-12-PACK_p_13131.html,12OZ BOTTLES,12 PACK,$18.99,2013-11-03 18:15:20.56412,,
4135,superiorliquor,DOS XX,AMBER,DOS-XX--AMBER-12OZ-BOTTLES-6-PACK_p_11477.html,12OZ BOTTLES,6 PACK,$7.99,2013-11-03 18:15:20.581748,,
4137,superiorliquor,MICHELOB 1/2,LIGHT,MICHELOB-12--LIGHT-12BBL-155G_p_12634.html,1/2BBL,15.5G,$84.99,2013-11-03 18:15:20.616928,,
4138,superiorliquor,KOKANEE,CANADIAN,KOKANEE--CANADIAN-12OZ-CANS-12PKC_p_21191.html,12OZ CANS,12PKC,$13.99,2013-11-03 18:15:20.631167,,
4139,superiorliquor,GREAT DIVIDE,SEASONAL,GREAT-DIVIDE--SEASONAL-12OZ-BOTTLES-6-PACK_p_19956.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:20.648584,,
4140,superiorliquor,DOS XX,LAGER,DOS-XX--LAGER-12OZ-BOTTLES-12-PACK_p_11515.html,12OZ BOTTLES,12 PACK,$14.99,2013-11-03 18:15:20.664198,,
4142,superiorliquor,MICHELOB 1/2,REGULAR,MICHELOB-12--REGULAR-12BBL-155G_p_12633.html,1/2BBL,15.5G,$84.99,2013-11-03 18:15:20.699137,,
4143,superiorliquor,KOKANEE 1/2,LAGER,KOKANEE-12--LAGER-12BBL-155G_p_16529.html,1/2BBL,15.5G,$109.99,2013-11-03 18:15:20.714472,,
4144,superiorliquor,GREAT DIVIDE,TITAN INDIA PALE ALE,GREAT-DIVIDE--TITAN-INDIA-PALE-ALE-12OZ-BOTTLES-12-PACK_p_14236.html,12OZ BOTTLES,12 PACK,$18.99,2013-11-03 18:15:20.730667,,
4145,superiorliquor,DOS XX,LAGER,DOS-XX--LAGER-12OZ-BOTTLES-6-PACK_p_11476.html,12OZ BOTTLES,6 PACK,$7.99,2013-11-03 18:15:20.748718,,
4146,superiorliquor,BUDWEISER 1/4,LIGHT,BUDWEISER-14--LIGHT-14BBL-78G_p_12642.html,1/4BBL,7.8G,$46.99,2013-11-03 18:15:20.76646,,
4147,superiorliquor,MICHELOB 1/2,ULTRA,MICHELOB-12--ULTRA-12BBL-155G_p_13204.html,1/2BBL,15.5G,$84.99,2013-11-03 18:15:20.782814,,
4148,superiorliquor,KONA,BIG WAVE ALE,KONA--BIG-WAVE-ALE-12OZ-BOTTLE-6-PACK_p_23257.html,12OZ BOTTLE,6 PACK,$8.99,2013-11-03 18:15:20.798717,,
4149,superiorliquor,GREAT DIVIDE,TITAN INDIA PALE ALE,GREAT-DIVIDE--TITAN-INDIA-PALE-ALE-12OZ-BOTTLES-6-PACK_p_13965.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:20.816359,,
4150,superiorliquor,DOS XX,LAGER,DOS-XX--LAGER-12OZ-CANS-12PKC_p_21083.html,12OZ CANS,12PKC,$14.99,2013-11-03 18:15:20.830753,,
4151,superiorliquor,BUDWEISER 1/4,REGULAR,BUDWEISER-14--REGULAR-14BBL-78G_p_12640.html,1/4BBL,7.8G,$46.99,2013-11-03 18:15:20.848017,,
4364,superiorliquor,COORS,LIGHT,COORS--LIGHT-8OZ-CANS-6PKC_p_13781.html,8OZ CANS,6PKC,$3.49,2013-11-03 18:15:28.804853,,
4110,superiorliquor,BUDWEISER,REGULAR BOWTIE 11.2OZ CNS,BUDWEISER--REGULAR-BOWTIE-112OZ-CNS-8PKC_p_24547.html,,8PKC,$7.19,2013-11-20 20:27:12.040311,,
4131,superiorliquor,BUDWEISER 1/2,LIGHT,BUDWEISER-12--LIGHT-12BBL-155G_p_12632.html,1/2BBL,15.5G,$79.99,2013-11-20 20:27:12.382574,,
4141,superiorliquor,BUDWEISER 1/2,SELECT,BUDWEISER-12--SELECT-12BBL-155G_p_14039.html,1/2BBL,15.5G,$79.99,2013-12-21 20:45:20.476408,,
4103,superiorliquor,DESCHUTES,SEASONAL,DESCHUTES--SEASONAL-12OZ-BOTTLES-12-PACK_p_14050.html,12OZ BOTTLES,12 PACK,$11.99,2013-12-21 20:45:20.879167,,
4152,superiorliquor,MICKEYS,12OZ WIDEMOUTH,MICKEYS--12OZ-WIDEMOUTH-BOTTLE-6-PACK_p_11463.html,BOTTLE,6 PACK,$6.99,2013-11-03 18:15:20.864452,,
4153,superiorliquor,KONA,FIRE ROCK PALE,KONA--FIRE-ROCK-PALE-12OZ-BOTTLE-6-PACK_p_13748.html,12OZ BOTTLE,6 PACK,$8.99,2013-11-03 18:15:20.880811,,
4154,superiorliquor,GREAT DIVIDE,WOLFGANG LAGER,GREAT-DIVIDE--WOLFGANG-LAGER-BOTTLE-22OZ_p_23036.html,BOTTLE,22OZ,$7.99,2013-11-03 18:15:20.897171,,
4155,superiorliquor,DOS XX 1/2,AMBER,DOS-XX-12--AMBER-12BBL-155G_p_13184.html,1/2BBL,15.5G,$124.99,2013-11-03 18:15:20.916391,,
4156,superiorliquor,BUFFALO BILLS,SEASONAL,BUFFALO-BILLS--SEASONAL-12OZ-BOTTLES-6-PACK_p_12773.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:20.932608,,
4158,superiorliquor,KONA,LONGBOARD,KONA--LONGBOARD-12OZ-BOTTLES-12-PACK_p_19924.html,12OZ BOTTLES,12 PACK,$15.99,2013-11-03 18:15:20.965261,,
4159,superiorliquor,GREAT DIVIDE,YETI,GREAT-DIVIDE--YETI-12OZ-BOTTLES-4-PACK_p_14709.html,12OZ BOTTLES,4 PACK,$12.99,2013-11-03 18:15:20.981625,,
4160,superiorliquor,DOS XX 1/2,LAGER,DOS-XX-12--LAGER-12BBL-155G_p_12948.html,1/2BBL,15.5G,$124.99,2013-11-03 18:15:20.998024,,
4161,superiorliquor,BUSCH,LIGHT,BUSCH--LIGHT-12OZ-CANS-30PKC_p_11543.html,12OZ CANS,30PKC,$18.99,2013-11-03 18:15:21.014081,,
4162,superiorliquor,MIKES,BLCK CHERRY,MIKES--BLCK-CHERRY-12OZ-BOTTLES-6-PACK_p_14080.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.029845,,
4163,superiorliquor,KONA,LONGBOARD,KONA--LONGBOARD-12OZ-BOTTLES-6-PACK_p_13747.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.047458,,
4164,superiorliquor,GREAT DIVIDE,YETI BELGIUM,GREAT-DIVIDE--YETI-BELGIUM-BOTTLE-22OZ_p_22284.html,BOTTLE,22OZ,$8.99,2013-11-03 18:15:21.064097,,
4165,superiorliquor,DRIE FONTEINEN,OUDE GUEZ,DRIE-FONTEINEN--OUDE-GUEZ-BOTTLE-750ML_p_19145.html,BOTTLE,750ML,$17.99,2013-11-03 18:15:21.081968,,
4166,superiorliquor,BUSCH,NON-ALCOHOL,BUSCH--NON-ALCOHOL-12OZ-CAN-12PKC_p_13471.html,12OZ CAN,12PKC,$8.99,2013-11-03 18:15:21.098604,,
4168,superiorliquor,KONA,SAMPLER,KONA--SAMPLER-12OZ-BOTTLES-12-PACK_p_20805.html,12OZ BOTTLES,12 PACK,$15.99,2013-11-03 18:15:21.131969,,
4169,superiorliquor,GREAT DIVIDE,YETI IMPERIAL OAK AGED,GREAT-DIVIDE--YETI-IMPERIAL-OAK-AGED-22OZ_p_18077.html,,22OZ,$8.99,2013-11-03 18:15:21.148884,,
4171,superiorliquor,BUSCH,REGULAR,BUSCH--REGULAR-12OZ-CANS-30PKC_p_11541.html,12OZ CANS,30PKC,$18.99,2013-11-03 18:15:21.181033,,
4172,superiorliquor,MIKES,CRAN. LIGHT,MIKES--CRAN-LIGHT-12OZ-BOTTLES-6-PACK_p_15329.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.197839,,
4173,superiorliquor,KONA,SEASONAL,KONA--SEASONAL-12OZ-BOTTLES-6-PACK_p_15006.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.214216,,
4174,superiorliquor,GREAT DIVIDE,YETI IMPERIAL STOUT,GREAT-DIVIDE--YETI-IMPERIAL-STOUT-BOTTLE-22OZ_p_20063.html,BOTTLE,22OZ,$7.99,2013-11-03 18:15:21.230853,,
4176,superiorliquor,BUSCH 1/2,REGULAR,BUSCH-12--REGULAR-12BBL-155G_p_13427.html,1/2BBL,15.5G,$69.99,2013-11-03 18:15:21.265519,,
4177,superiorliquor,MIKES,HARDER CRANBERRY,MIKES--HARDER-CRANBERRY-16OZ-CANS-4-PACK_p_17159.html,16OZ CANS,4 PACK,$6.99,2013-11-03 18:15:21.282142,,
4178,superiorliquor,KONA 1/2,LONG BOARD LAGER 15.5,KONA-12--LONG-BOARD-LAGER-155-155G_p_15943.html,,15.5G,$124.99,2013-11-03 18:15:21.299234,,
4179,superiorliquor,GREEN FLASH,BARLEYWINE ALE,GREEN-FLASH--BARLEYWINE-ALE-BOTTLE-22OZ_p_22180.html,BOTTLE,22OZ,$5.99,2013-11-03 18:15:21.315402,,
4180,superiorliquor,DRY DOCK,DOUBLE INDIA PALE ALE,DRY-DOCK--DOUBLE-INDIA-PALE-ALE-BOTTLE-22OZ_p_20450.html,BOTTLE,22OZ,$7.99,2013-11-03 18:15:21.330887,,
4181,superiorliquor,CARLSBERG,ELEPHANT,CARLSBERG--ELEPHANT-12OZ-BOTTLES-6-PACK_p_11473.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.347611,,
4182,superiorliquor,MIKES,HARDER LEMON,MIKES--HARDER-LEMON-16OZ-CAN-4-PACK_p_17160.html,16OZ CAN,4 PACK,$6.99,2013-11-03 18:15:21.364447,,
4184,superiorliquor,GREEN FLASH,HOP HEAD RED,GREEN-FLASH--HOP-HEAD-RED-12OZ-BOTTLE-4-PACK_p_20263.html,12OZ BOTTLE,4 PACK,$8.99,2013-11-03 18:15:21.397274,,
4186,superiorliquor,CARLSBERG,REGULAR,CARLSBERG--REGULAR-12OZ-BOTTLES-6-PACK_p_11899.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.432645,,
4188,superiorliquor,KONIG,PILSNER,KONIG--PILSNER-169-CANS-4PKC_p_16676.html,16.9 CANS,4PKC,$5.99,2013-11-03 18:15:21.465498,,
4189,superiorliquor,GREEN FLASH,HOP HEAD RED,GREEN-FLASH--HOP-HEAD-RED-BOTTLE-22OZ_p_22263.html,BOTTLE,22OZ,$5.99,2013-11-03 18:15:21.4817,,
4191,superiorliquor,CHANG,THAILAND,CHANG--THAILAND-12OZ-BOTTLES-6-PACK_p_19250.html,12OZ BOTTLES,6 PACK,$8.49,2013-11-03 18:15:21.514052,,
4136,superiorliquor,BUDWEISER 1/2,REGULAR,BUDWEISER-12--REGULAR-12BBL-155G_p_12631.html,1/2BBL,15.5G,$79.99,2014-03-10 14:40:10.336917,,
4183,superiorliquor,KONIG,PILSNER,KONIG--PILSNER-12OZ-BOTTLES-12-PACK_p_23192.html,12OZ BOTTLES,12 PACK,$8.99,2014-03-10 14:40:18.910921,,
4192,superiorliquor,MIKES,LEMONADE,MIKES--LEMONADE-12OZ-BOTTLES-6-PACK_p_11835.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.53478,,
4193,superiorliquor,KRONENBOURG,BLANC,KRONENBOURG--BLANC-12OZ-BOTTLES-6-PACK_p_24693.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:21.54753,,
4194,superiorliquor,GREEN FLASH,IMPERIAL INDIA PALE ALE,GREEN-FLASH--IMPERIAL-INDIA-PALE-ALE-BOTTLE-22OZ_p_16617.html,BOTTLE,22OZ,$6.99,2013-11-03 18:15:21.564112,,
4195,superiorliquor,DRY DOCK,SAMPLER,DRY-DOCK--SAMPLER-12OZ-CANS-12PKC_p_24550.html,12OZ CANS,12PKC,$14.99,2013-11-03 18:15:21.582632,,
4197,superiorliquor,MIKES,LIGHT,MIKES--LIGHT-12OZ-BOTTLES-6-PACK_p_13595.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:21.619415,,
4198,superiorliquor,KRONENBOURG,FRENCH,KRONENBOURG--FRENCH-12OZ-BOTTLES-6-PACK_p_13606.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:21.632264,,
4199,superiorliquor,GREEN FLASH,LE FREAK ALE,GREEN-FLASH--LE-FREAK-ALE-BOTTLE-22OZ_p_21466.html,BOTTLE,22OZ,$8.99,2013-11-03 18:15:21.648951,,
4200,superiorliquor,DUCHESSE DE BOURGOGNE,BELGIAN,DUCHESSE-DE-BOURGOGNE--BELGIAN-112OZ-BOTTLES-4-PACK_p_20562.html,11.2OZ BOTTLES,4 PACK,$22.99,2013-11-03 18:15:21.664291,,
4201,superiorliquor,CHIMAY,GRANDE RESERVE,CHIMAY--GRANDE-RESERVE-BOTTLE-25OZ_p_11357.html,BOTTLE,25OZ,$12.99,2013-11-03 18:15:21.6811,,
4202,superiorliquor,8 WIRED BREWING CO,IMPERIAL AMBER ALE,8-WIRED-BREWING-CO--IMPERIAL-AMBER-ALE-BOTTLE-500ML_p_23243.html,BOTTLE,500ML,$11.99,2013-11-03 18:15:22.365087,,
4203,superiorliquor,MIKES,MANGO PUNCH,MIKES--MANGO-PUNCH-12OZ-BOTTLES-6-PACK_p_17144.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.392731,,
4205,superiorliquor,GREEN FLASH,RAYON VERT,GREEN-FLASH--RAYON-VERT-12OZ-BOTTLES-4-PACK_p_22156.html,12OZ BOTTLES,4 PACK,$9.99,2013-11-03 18:15:22.455788,,
4157,superiorliquor,MICKEYS,MALT LIQUOR,MICKEYS--MALT-LIQUOR-BOTTLE-40OZ_p_12416.html,BOTTLE,40OZ,$2.99,2013-11-20 20:27:13.065848,,
4206,superiorliquor,DUCHESSE DE BOURGOGNE,SOUR ALE,DUCHESSE-DE-BOURGOGNE--SOUR-ALE-750ML_p_19523.html,,750ML,$12.99,2013-11-03 18:15:22.474009,,
4208,superiorliquor,ABITA,AMBER ALE,ABITA--AMBER-ALE-12OZ-BOTTLES-6-PACK_p_13928.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.505786,,
4210,superiorliquor,LA CHOULETTE,AMBREE,LA-CHOULETTE--AMBREE-BOTTLE-750ML_p_19757.html,BOTTLE,750ML,$10.99,2013-11-03 18:15:22.539995,,
4211,superiorliquor,GREEN FLASH,SUMMER SAISON,GREEN-FLASH--SUMMER-SAISON-BOTTLE-22OZ_p_21625.html,BOTTLE,22OZ,$8.99,2013-11-03 18:15:22.557172,,
4212,superiorliquor,DURANGO BREWING,AMBER ALE,DURANGO-BREWING--AMBER-ALE-12OZ-BOTTLES-6-PACK_p_23800.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:22.572571,,
4213,superiorliquor,CLAUSTHALER,AMBER,CLAUSTHALER--AMBER-12OZ-BOTTLE-6-PACK_p_13372.html,12OZ BOTTLE,6 PACK,$6.49,2013-11-03 18:15:22.588959,,
4214,superiorliquor,ABITA,JOCKAMO INDIA PALE ALE,ABITA--JOCKAMO-INDIA-PALE-ALE-12OZ-BOTTLES-6-PACK_p_20074.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.60731,,
4215,superiorliquor,MIKES,SEASONAL,MIKES--SEASONAL-12OZ-BOTTLES-6-PACK_p_17158.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.622536,,
4216,superiorliquor,LA TRAPPE,ISID'OR TRAPPIST 33CL,LA-TRAPPE--ISIDOR-TRAPPIST-33CL-4-PACK_p_23899.html,,4 PACK,$19.99,2013-11-03 18:15:22.638015,,
4217,superiorliquor,GREEN FLASH,WEST COAST INDIA PALE ALE,GREEN-FLASH--WEST-COAST-INDIA-PALE-ALE-12OZ-BOTTLE-4-PACK_p_20271.html,12OZ BOTTLE,4 PACK,$8.99,2013-11-03 18:15:22.65816,,
4218,superiorliquor,DURANGO BREWING,DERAIL! ALE,DURANGO-BREWING--DERAIL-ALE-BOTTLE-22OZ_p_24822.html,BOTTLE,22OZ,$5.99,2013-11-03 18:15:22.673346,,
4219,superiorliquor,CLAUSTHALER,NON-ALCOHOLIC,CLAUSTHALER--NON-ALCOHOLIC-12OZ-BOTTLES-6-PACK_p_11510.html,12OZ BOTTLES,6 PACK,$6.49,2013-11-03 18:15:22.690847,,
4220,superiorliquor,ABITA,PURPLE HAZE,ABITA--PURPLE-HAZE-12OZ-BOTTLES-6-PACK_p_13929.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.706038,,
4221,superiorliquor,MIKES CLASSIC,LIME MARGARITA,MIKES-CLASSIC--LIME-MARGARITA-12OZ-BOTTLES-6-PACK_p_18914.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.724156,,
4222,superiorliquor,LABATTS,BLUE,LABATTS--BLUE-12OZ-BOTTLES-12-PACK_p_11583.html,12OZ BOTTLES,12 PACK,$11.99,2013-11-03 18:15:22.740576,,
4223,superiorliquor,GREEN FLASH,WEST COAST INDIA PALE ALE,GREEN-FLASH--WEST-COAST-INDIA-PALE-ALE-BOTTLE-22OZ_p_22259.html,BOTTLE,22OZ,$5.99,2013-11-03 18:15:22.7567,,
4224,superiorliquor,DURANGO BREWING,GOLDEN ALE,DURANGO-BREWING--GOLDEN-ALE-12OZ-BOTTLES-6-PACK_p_20871.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:22.772543,,
4225,superiorliquor,CLOWN SHOES,MUFFIN TOP INDIA PALE ALE,CLOWN-SHOES--MUFFIN-TOP-INDIA-PALE-ALE-BOTTLE-22OZ_p_24884.html,BOTTLE,22OZ,$9.99,2013-11-03 18:15:22.789519,,
4227,superiorliquor,MIKES POUCH,BLACK CHERRY LEMONADE,MIKES-POUCH--BLACK-CHERRY-LEMONADE-10OZ_p_24386.html,,10OZ,$1.99,2013-11-03 18:15:22.822592,,
4228,superiorliquor,LABATTS,BLUE,LABATTS--BLUE-12OZ-BOTTLES-6-PACK_p_11485.html,12OZ BOTTLES,6 PACK,$6.49,2013-11-03 18:15:22.83928,,
4230,superiorliquor,DURANGO BREWING,HOP HUGGER,DURANGO-BREWING--HOP-HUGGER-12OZ-BOTTLES-6-PACK_p_22128.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:22.873737,,
4231,superiorliquor,CLOWN SHOES,SUPA HERO INDIA PALE ALE,CLOWN-SHOES--SUPA-HERO-INDIA-PALE-ALE-BOTTLE-22OZ_p_24372.html,BOTTLE,22OZ,$7.49,2013-11-03 18:15:22.890219,,
4232,superiorliquor,ABITA,TURBO DOG,ABITA--TURBO-DOG-12OZ-BOTTLES-6-PACK_p_14027.html,12OZ BOTTLES,6 PACK,$8.99,2013-11-03 18:15:22.908821,,
4233,superiorliquor,MIKES POUCH,CLASSIC MARGARITA,MIKES-POUCH--CLASSIC-MARGARITA-10OZ_p_24388.html,,10OZ,$1.99,2013-11-03 18:15:22.922309,,
4234,superiorliquor,LABATTS,BLUE,LABATTS--BLUE-12OZ-CANS-12PKC_p_11486.html,12OZ CANS,12PKC,$11.99,2013-11-03 18:15:22.93965,,
4236,superiorliquor,DURANGO BREWING,PURGATORY,DURANGO-BREWING--PURGATORY-22OZ-BOTTLE-22OZ_p_22547.html,22OZ BOTTLE,22OZ,$5.49,2013-11-03 18:15:22.989701,,
4237,superiorliquor,CLOWN SHOES,VAMPIRE SLAYER STOUT,CLOWN-SHOES--VAMPIRE-SLAYER-STOUT-22OZ_p_24375.html,,22OZ,$9.99,2013-11-03 18:15:23.032282,,
4239,superiorliquor,MIKES POUCH,LEMON FROZEN,MIKES-POUCH--LEMON-FROZEN-10OZ_p_24391.html,,10OZ,$1.99,2013-11-03 18:15:23.105909,,
4240,superiorliquor,LAGUNITAS,INDIA PALE ALE,LAGUNITAS--INDIA-PALE-ALE-12OZ-BOTTLES-6-PACK_p_23200.html,12OZ BOTTLES,6 PACK,$9.49,2013-11-03 18:15:23.158961,,
4185,superiorliquor,DRY DOCK,HEFEWEIZEN,DRY-DOCK--HEFEWEIZEN-12OZ-CANS-6PKC_p_23915.html,12OZ CANS,6PKC,$6.99,2014-03-10 14:40:18.509403,,
4196,superiorliquor,CHIMAY,CINQ CENTS ALE,CHIMAY--CINQ-CENTS-ALE-BOTTLE-25OZ_p_11356.html,BOTTLE,25OZ,$12.99,2014-03-10 14:40:18.591104,,
4204,superiorliquor,KWAK,KWAK SINGLE,KWAK--KWAK-SINGLE-750ML_p_20062.html,,750ML,$12.99,2014-03-10 14:40:19.154678,,
4190,superiorliquor,DRY DOCK,HOP ABOMIN,DRY-DOCK--HOP-ABOMIN-12OZ-CANS-6PKC_p_23918.html,12OZ CANS,6PKC,$6.99,2014-03-10 14:40:19.235207,,
4229,superiorliquor,GREEN'S,AMBER ALE,GREENS--AMBER-ALE-500ML_p_19092.html,,500ML,$6.99,2014-03-10 14:40:22.040472,,
4235,superiorliquor,GREEN'S,DUBBEL ENDEAVOUR,GREENS--DUBBEL-ENDEAVOUR-BOTTLE-500ML_p_16798.html,BOTTLE,500ML,$6.99,2014-03-10 14:40:22.290378,,
4207,superiorliquor,CHIMAY,RED,CHIMAY--RED-BOTTLE-25OZ_p_11358.html,BOTTLE,25OZ,$12.99,2014-03-10 14:40:22.373241,,
4226,superiorliquor,ABITA,SEASONAL,ABITA--SEASONAL-12OZ-BOTTLES-6-PACK_p_15370.html,12OZ BOTTLES,6 PACK,$8.99,2014-03-10 14:40:22.702403,,
4241,superiorliquor,GRIESKIRCHNER,WEISSE,GRIESKIRCHNER--WEISSE-BOTTLE-16OZ_p_21302.html,BOTTLE,16OZ,$2.99,2013-11-03 18:15:23.189471,,
4242,superiorliquor,DURANGO BREWING,SEASONAL,DURANGO-BREWING--SEASONAL-12OZ-BOTTLES-6-PACK_p_21192.html,12OZ BOTTLES,6 PACK,$7.99,2013-11-03 18:15:23.22448,,
4243,superiorliquor,COLORADO NATIVE,LAGER,COLORADO-NATIVE--LAGER-12OZ-BOTTLES-12-PACK_p_21616.html,12OZ BOTTLES,12 PACK,$16.99,2013-11-03 18:15:23.256953,,
4245,superiorliquor,MIKES POUCH,STRAWBERRY LEMON,MIKES-POUCH--STRAWBERRY-LEMON-10OZ_p_24385.html,,10OZ,$1.99,2013-11-03 18:15:23.324048,,
4246,superiorliquor,LAGUNITAS,LITTLE SUMPIN,LAGUNITAS--LITTLE-SUMPIN-12OZ-BOTTLE-6-PACK_p_23320.html,12OZ BOTTLE,6 PACK,$10.49,2013-11-03 18:15:23.357221,,
4247,superiorliquor,GRIMM BROTHERS,FEARLESS YOUTH,GRIMM-BROTHERS--FEARLESS-YOUTH-BOTTLE-22OZ_p_24596.html,BOTTLE,22OZ,$7.49,2013-11-03 18:15:23.390192,,
4248,superiorliquor,DURANGO BREWING,WHEAT,DURANGO-BREWING--WHEAT-12OZ-BOTTLES-6-PACK_p_20872.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:23.423549,,
4251,superiorliquor,MIKKELLER,BEER GEEK BRUNCH 8.5,MIKKELLER--BEER-GEEK-BRUNCH-85-85OZ_p_22790.html,,8.5OZ,$15.49,2013-11-03 18:15:23.522186,,
4253,superiorliquor,GRIMM BROTHERS,LITTLE RED CAP,GRIMM-BROTHERS--LITTLE-RED-CAP-BOTTLE-22OZ_p_24586.html,BOTTLE,22OZ,$7.49,2013-11-03 18:15:23.589356,,
4254,superiorliquor,DURANGO BREWING 1/2,WHEAT,DURANGO-BREWING-12--WHEAT-12BBL-155G_p_21174.html,1/2BBL,15.5G,$119.99,2013-11-03 18:15:23.624448,,
4255,superiorliquor,COLORADO NATIVE,LAGER,COLORADO-NATIVE--LAGER-12OZ-CANS-12PKC_p_22618.html,12OZ CANS,12PKC,$16.99,2013-11-03 18:15:23.661132,,
4256,superiorliquor,AFFLIGEM,TRIPLE,AFFLIGEM--TRIPLE-BOTTLE-750ML_p_13272.html,BOTTLE,750ML,$9.99,2013-11-03 18:15:23.689065,,
4257,superiorliquor,MIKKELLER,BIGWORSE BARLEY 12OZ,MIKKELLER--BIGWORSE-BARLEY-12OZ-12OZ_p_22793.html,,12OZ,$11.99,2013-12-21 20:45:24.187145,,
4258,superiorliquor,LAKEFRONT,INDIA PALE ALE,LAKEFRONT--INDIA-PALE-ALE-12OZ-BOTTLES-6-PACK_p_24620.html,12OZ BOTTLES,6 PACK,$9.99,2013-11-03 18:15:23.756361,,
4259,superiorliquor,GRIMM BROTHERS,MAGIC MIRROR ALE,GRIMM-BROTHERS--MAGIC-MIRROR-ALE-BOTTLE-22OZ_p_24966.html,BOTTLE,22OZ,$9.99,2013-11-03 18:15:23.790562,,
4260,superiorliquor,DUVEL,BEER,DUVEL--BEER-11OZ-BOTTLES-4-PACK_p_11042.html,11OZ BOTTLES,4 PACK,$17.99,2013-11-03 18:15:23.822383,,
4261,superiorliquor,COLORADO NATIVE 1/2,LAGER,COLORADO-NATIVE-12--LAGER-12BBL-155G_p_19657.html,1/2BBL,15.5G,$129.99,2013-11-03 18:15:23.855444,,
4263,superiorliquor,MIKKELLER,CASCADE INDIA PALE ALE,MIKKELLER--CASCADE-INDIA-PALE-ALE-112O_p_18169.html,,11.2O,$6.99,2013-11-03 18:15:23.92304,,
4264,superiorliquor,LAND SHARK,LAGER,LAND-SHARK--LAGER-12OZ-BOTTLES-12-PACK_p_16139.html,12OZ BOTTLES,12 PACK,$14.99,2013-11-03 18:15:23.955933,,
4265,superiorliquor,GRIMM BROTHERS,MAIDEN'S KISS,GRIMM-BROTHERS--MAIDENS-KISS-BOTTLE-22OZ_p_24593.html,BOTTLE,22OZ,$8.99,2013-11-03 18:15:23.989045,,
4266,superiorliquor,DUVEL,BELGIAN ALE,DUVEL--BELGIAN-ALE-BOTTLE-750ML_p_16189.html,BOTTLE,750ML,$12.99,2013-11-03 18:15:24.023768,,
4267,superiorliquor,COLT 45,MALT LIQUOR,COLT-45--MALT-LIQUOR-BOTTLE-40OZ_p_11898.html,BOTTLE,40OZ,$2.99,2013-11-03 18:15:24.0577,,
4269,superiorliquor,MIKKELLER,CENTENNIAL INDIA PALE ALE BOTTLES,MIKKELLER--CENTENNIAL-INDIA-PALE-ALE-BOTTLES-112O_p_19146.html,,11.2O,$11.99,2013-11-03 18:15:24.123284,,
